,question_id,bundle_id,correct_answer,part,tags,tag_0,tag_1,tag_2,tag_3,tag_4,tag_5,tag,tag_num,c_rate,id,num,c_num,tag_group
6369,6369,6369,2,5,166,166,-1,-1,-1,-1,-1,['166'],1,0.7037399510660608,6369,14305,10067,6
6370,6370,6370,2,5,79,79,-1,-1,-1,-1,-1,['79'],1,0.31073582629674307,6370,169945,52808,7
6371,6371,6371,2,5,134,134,-1,-1,-1,-1,-1,['134'],1,0.6165359430092826,6371,13897,8568,6
6372,6372,6372,0,5,53,53,-1,-1,-1,-1,-1,['53'],1,0.5230064542993962,6372,19212,10048,17
6373,6373,6373,2,5,1,1,-1,-1,-1,-1,-1,['1'],1,0.5500584990807287,6373,5983,3291,17
6374,6374,6374,2,5,73,73,-1,-1,-1,-1,-1,['73'],1,0.34730813287514317,6374,17460,6064,7
6375,6375,6375,3,5,96,96,-1,-1,-1,-1,-1,['96'],1,0.6209890524726311,6375,7947,4935,1
6376,6376,6376,0,5,73,73,-1,-1,-1,-1,-1,['73'],1,0.5791985931415651,6376,7961,4611,1
6377,6377,6377,1,5,8,8,-1,-1,-1,-1,-1,['8'],1,0.6757246376811594,6377,1104,746,19
6378,6378,6378,1,5,53,53,-1,-1,-1,-1,-1,['53'],1,0.5983803895819654,6378,4569,2734,1
6379,6379,6379,3,5,79,79,-1,-1,-1,-1,-1,['79'],1,0.8056972789115646,6379,2352,1895,14
6380,6380,6380,2,5,60,60,-1,-1,-1,-1,-1,['60'],1,0.8035685054837125,6380,6109,4909,14
6381,6381,6381,0,5,4,4,-1,-1,-1,-1,-1,['4'],1,0.48456731679606135,6381,31686,15354,17
6382,6382,6382,3,5,116,116,-1,-1,-1,-1,-1,['116'],1,0.696753986332574,6382,10536,7341,6
6383,6383,6383,1,5,14,14,-1,-1,-1,-1,-1,['14'],1,0.7426702204991519,6383,4127,3065,19
6384,6384,6384,0,5,109,109,-1,-1,-1,-1,-1,['109'],1,0.9341749323715058,6384,1109,1036,14
6385,6385,6385,3,5,79,79,-1,-1,-1,-1,-1,['79'],1,0.8167580266249022,6385,1277,1043,14
6386,6386,6386,0,5,1,1,-1,-1,-1,-1,-1,['1'],1,0.6781557743957027,6386,8936,6060,19
6387,6387,6387,3,5,109,109,-1,-1,-1,-1,-1,['109'],1,0.8339130434782609,6387,2300,1918,14
6388,6388,6388,1,5,79,79,-1,-1,-1,-1,-1,['79'],1,0.8148479427549195,6388,3354,2733,14
6389,6389,6389,2,5,1,1,-1,-1,-1,-1,-1,['1'],1,0.5953154385365019,6389,5849,3482,17
6390,6390,6390,0,5,96,96,-1,-1,-1,-1,-1,['96'],1,0.5131332082551595,6390,4264,2188,7
6391,6391,6391,2,5,109,109,-1,-1,-1,-1,-1,['109'],1,0.6613378207824989,6391,4754,3144,1
6392,6392,6392,1,5,8,8,-1,-1,-1,-1,-1,['8'],1,0.7670157068062827,6392,1146,879,19
6393,6393,6393,0,5,159,159,-1,-1,-1,-1,-1,['159'],1,0.6375508086136815,6393,23126,14744,6
6394,6394,6394,1,5,34,34,-1,-1,-1,-1,-1,['34'],1,0.7004062007792423,6394,36189,25347,19
6395,6395,6395,2,5,53,53,-1,-1,-1,-1,-1,['53'],1,0.6002214839424141,6395,9030,5420,1
6396,6396,6396,0,5,173,173,-1,-1,-1,-1,-1,['173'],1,0.7884540875629601,6396,2581,2035,6
6397,6397,6397,1,5,52,52,-1,-1,-1,-1,-1,['52'],1,0.7980720446473871,6397,9855,7865,14
6398,6398,6398,3,5,109,109,-1,-1,-1,-1,-1,['109'],1,0.9017132551848512,6398,1109,1000,14
6399,6399,6399,2,5,8,8,-1,-1,-1,-1,-1,['8'],1,0.8227946916471507,6399,1281,1054,19
6400,6400,6400,3,5,96,96,-1,-1,-1,-1,-1,['96'],1,0.4308554249795026,6400,14636,6306,7
6401,6401,6401,3,5,96,96,-1,-1,-1,-1,-1,['96'],1,0.7243422611993363,6401,4219,3056,1
6402,6402,6402,3,5,173,173,-1,-1,-1,-1,-1,['173'],1,0.629064532266133,6402,3998,2515,6
6403,6403,6403,2,5,79,79,-1,-1,-1,-1,-1,['79'],1,0.8184110970996217,6403,1586,1298,14
6404,6404,6404,2,5,53,53,-1,-1,-1,-1,-1,['53'],1,0.5632621951219512,6404,5248,2956,1
6405,6405,6405,0,5,96,96,-1,-1,-1,-1,-1,['96'],1,0.5746995572422517,6405,15810,9086,1
6406,6406,6406,0,5,73,73,-1,-1,-1,-1,-1,['73'],1,0.5909497406546235,6406,5591,3304,1
6407,6407,6407,3,5,96,96,-1,-1,-1,-1,-1,['96'],1,0.6033493564893782,6407,6449,3891,1
6408,6408,6408,3,5,1,1,-1,-1,-1,-1,-1,['1'],1,0.903691368304191,6408,7206,6512,19
6409,6409,6409,0,5,53,53,-1,-1,-1,-1,-1,['53'],1,0.5305403288958497,6409,7662,4065,17
6410,6410,6410,1,5,53,53,-1,-1,-1,-1,-1,['53'],1,0.628786876570975,6410,15118,9506,1
6411,6411,6411,0,5,55,55,-1,-1,-1,-1,-1,['55'],1,0.43800268096514744,6411,5968,2614,7
6412,6412,6412,1,5,73,73,-1,-1,-1,-1,-1,['73'],1,0.764662027833002,6412,4024,3077,14
6413,6413,6413,0,5,109,109,-1,-1,-1,-1,-1,['109'],1,0.8683074265975821,6413,2316,2011,14
6414,6414,6414,2,5,4,4,-1,-1,-1,-1,-1,['4'],1,0.4959562719616264,6414,17929,8892,17
6415,6415,6415,3,5,91,91,-1,-1,-1,-1,-1,['91'],1,0.3725153374233129,6415,8150,3036,7
6416,6416,6416,1,5,53,53,-1,-1,-1,-1,-1,['53'],1,0.5953818827708703,6416,5630,3352,1
6417,6417,6417,2,5,14,14,-1,-1,-1,-1,-1,['14'],1,0.6582434514637905,6417,6490,4272,19
6418,6418,6418,1,5,53,53,-1,-1,-1,-1,-1,['53'],1,0.8078656288406391,6418,4882,3944,14
6419,6419,6419,3,5,80,80,-1,-1,-1,-1,-1,['80'],1,0.666908037653874,6419,13810,9210,1
6420,6420,6420,0,5,79,79,-1,-1,-1,-1,-1,['79'],1,0.83399209486166,6420,2024,1688,14
6421,6421,6421,2,5,73,73,-1,-1,-1,-1,-1,['73'],1,0.5814997754827121,6421,4454,2590,1
6422,6422,6422,3,5,170,170,-1,-1,-1,-1,-1,['170'],1,0.5875098064257175,6422,54811,32202,6
6423,6423,6423,1,5,45,45,-1,-1,-1,-1,-1,['45'],1,0.7484293193717277,6423,7640,5718,19
6424,6424,6424,2,5,45,45,-1,-1,-1,-1,-1,['45'],1,0.7429020311973965,6424,8911,6620,19
6425,6425,6425,2,5,65,65,-1,-1,-1,-1,-1,['65'],1,0.6458679135008767,6425,42775,27627,1
6426,6426,6426,2,5,45,45,-1,-1,-1,-1,-1,['45'],1,0.7070998938554075,6426,16958,11991,1
6427,6427,6427,1,5,28,28,-1,-1,-1,-1,-1,['28'],1,0.5660696999031946,6427,20660,11695,17
6428,6428,6428,2,5,173,173,-1,-1,-1,-1,-1,['173'],1,0.46608569353667395,6428,6885,3209,6
6429,6429,6429,3,5,170,170,-1,-1,-1,-1,-1,['170'],1,0.5260935609278855,6429,38841,20434,6
6430,6430,6430,2,5,170,170,-1,-1,-1,-1,-1,['170'],1,0.5482955997342465,6430,39134,21457,6
6431,6431,6431,0,5,28,28,-1,-1,-1,-1,-1,['28'],1,0.5474488076966271,6431,26713,14624,17
6432,6432,6432,0,5,45,45,-1,-1,-1,-1,-1,['45'],1,0.8731770088647413,6432,6994,6107,14
6433,6433,6433,1,5,91,91,-1,-1,-1,-1,-1,['91'],1,0.6060082126647937,6433,4627,2804,1
6434,6434,6434,3,5,8,8,-1,-1,-1,-1,-1,['8'],1,0.7600564573041637,6434,1417,1077,19
6435,6435,6435,2,5,28,28,-1,-1,-1,-1,-1,['28'],1,0.28662905130560296,6435,38105,10922,17
6436,6436,6436,2,5,28,28,-1,-1,-1,-1,-1,['28'],1,0.4995704661572546,6436,22117,11049,17
6437,6437,6437,0,5,174,174,-1,-1,-1,-1,-1,['174'],1,0.39694346767649447,6437,36970,14675,7
6438,6438,6438,3,5,45,45,-1,-1,-1,-1,-1,['45'],1,0.7183324053452116,6438,14368,10321,19
6439,6439,6439,3,5,45,45,-1,-1,-1,-1,-1,['45'],1,0.7797367371360191,6439,12535,9774,19
6440,6440,6440,0,5,28,28,-1,-1,-1,-1,-1,['28'],1,0.5225470201676864,6440,22065,11530,17
6441,6441,6441,0,5,174,174,-1,-1,-1,-1,-1,['174'],1,0.5588801659013479,6441,27004,15092,6
6442,6442,6442,1,5,174,174,-1,-1,-1,-1,-1,['174'],1,0.6342970646656367,6442,18124,11496,6
6443,6443,6443,0,5,174,174,-1,-1,-1,-1,-1,['174'],1,0.5365075201119273,6443,22872,12271,6
6444,6444,6444,0,5,174,174,-1,-1,-1,-1,-1,['174'],1,0.6911780243000528,6444,18930,13084,6
6445,6445,6445,3,5,174,174,-1,-1,-1,-1,-1,['174'],1,0.5981393336218087,6445,23110,13823,6
6446,6446,6446,2,5,91,91,-1,-1,-1,-1,-1,['91'],1,0.8264481883221786,6446,4333,3581,14
6447,6447,6447,0,5,91,91,-1,-1,-1,-1,-1,['91'],1,0.6564272211720227,6447,4232,2778,1
6448,6448,6448,2,5,14,14,-1,-1,-1,-1,-1,['14'],1,0.5993509735396905,6448,4006,2401,17
6449,6449,6449,0,5,174,174,-1,-1,-1,-1,-1,['174'],1,0.5290264645290793,6449,18931,10015,6
6450,6450,6450,0,5,52,52,-1,-1,-1,-1,-1,['52'],1,0.4988733938249802,6450,16421,8192,17
6451,6451,6451,0,5,65,65,-1,-1,-1,-1,-1,['65'],1,0.5921455335945768,6451,34961,20702,1
6452,6452,6452,0,5,72,72,-1,-1,-1,-1,-1,['72'],1,0.673162583518931,6452,7184,4836,1
6453,6453,6453,3,5,49,49,-1,-1,-1,-1,-1,['49'],1,0.33462505822077315,6453,53675,17961,7
6454,6454,6454,2,5,173,173,-1,-1,-1,-1,-1,['173'],1,0.7010043780582024,6454,3883,2722,6
6455,6455,6455,2,5,147,147,-1,-1,-1,-1,-1,['147'],1,0.6604566465891581,6455,14278,9430,6
6456,6456,6456,2,5,48,48,-1,-1,-1,-1,-1,['48'],1,0.4339310233422179,6456,24762,10745,17
6457,6457,6457,3,5,173,173,-1,-1,-1,-1,-1,['173'],1,0.7090511348099535,6457,3657,2593,6
6458,6458,6458,3,5,173,173,-1,-1,-1,-1,-1,['173'],1,0.7506644116936458,6458,4139,3107,6
6459,6459,6459,2,5,173,173,-1,-1,-1,-1,-1,['173'],1,0.6321189279731994,6459,4776,3019,6
6460,6460,6460,3,5,173,173,-1,-1,-1,-1,-1,['173'],1,0.28051327961802447,6460,20106,5640,7
6461,6461,6461,2,5,147,147,-1,-1,-1,-1,-1,['147'],1,0.8655504395144412,6461,11945,10339,6
6462,6462,6462,1,5,72,72,-1,-1,-1,-1,-1,['72'],1,0.6650953738215304,6462,9122,6067,1
6463,6463,6463,0,5,173,173,-1,-1,-1,-1,-1,['173'],1,0.6750778816199376,6463,3210,2167,6
6464,6464,6464,3,5,173,173,-1,-1,-1,-1,-1,['173'],1,0.7664587664587664,6464,2886,2212,6
6465,6465,6465,2,5,173,173,-1,-1,-1,-1,-1,['173'],1,0.7169379450661241,6465,3932,2819,6
6466,6466,6466,0,5,72,72,-1,-1,-1,-1,-1,['72'],1,0.596113567605306,6466,8594,5123,1
6467,6467,6467,2,5,48,48,-1,-1,-1,-1,-1,['48'],1,0.6157615998735277,6467,12651,7790,1
6468,6468,6468,3,5,72,72,-1,-1,-1,-1,-1,['72'],1,0.6145009212094938,6468,9227,5670,1
6469,6469,6469,0,5,64,64,-1,-1,-1,-1,-1,['64'],1,0.5043097503792581,6469,29004,14627,1
6470,6470,6470,3,5,7,7,-1,-1,-1,-1,-1,['7'],1,0.6187789188579167,6470,8861,5483,17
6471,6471,6471,2,5,48,48,-1,-1,-1,-1,-1,['48'],1,0.5822907261705147,6471,15506,9029,1
6472,6472,6472,0,5,64,64,-1,-1,-1,-1,-1,['64'],1,0.4012716354645002,6472,19817,7952,7
6473,6473,6473,1,5,48,48,-1,-1,-1,-1,-1,['48'],1,0.6466876971608833,6473,9827,6355,1
6474,6474,6474,2,5,173,173,-1,-1,-1,-1,-1,['173'],1,0.612119836586473,6474,4406,2697,6
6475,6475,6475,2,5,64,64,-1,-1,-1,-1,-1,['64'],1,0.48140051479143897,6475,28361,13653,7
6476,6476,6476,1,5,180,180,-1,-1,-1,-1,-1,['180'],1,0.8069797501077122,6476,9284,7492,6
6477,6477,6477,1,5,173,173,-1,-1,-1,-1,-1,['173'],1,0.30442797887049317,6477,28207,8587,7
6478,6478,6478,1,5,54,54,-1,-1,-1,-1,-1,['54'],1,0.8594458438287154,6478,9925,8530,14
6479,6479,6479,3,5,173,173,-1,-1,-1,-1,-1,['173'],1,0.6823383854005568,6479,6466,4412,6
6480,6480,6480,3,5,173,173,-1,-1,-1,-1,-1,['173'],1,0.492940159446739,6480,10411,5132,6
6481,6481,6481,1,6,179,179,-1,-1,-1,-1,-1,['179'],1,0.8972101410841201,6481,9427,8458,6
6482,6482,6481,2,6,73,73,-1,-1,-1,-1,-1,['73'],1,0.5478943460273682,6482,9427,5165,1
6483,6483,6481,0,6,147,147,-1,-1,-1,-1,-1,['147'],1,0.8772674233584385,6483,9427,8270,6
6484,6484,6481,1,6,27,27,-1,-1,-1,-1,-1,['27'],1,0.6255170219535475,6484,9429,5898,17
6485,6485,6485,2,6,159 162,159,162,-1,-1,-1,-1,"['159', '162']",2,0.9269971386590364,6485,12931,11987,13
6486,6486,6485,0,6,53 162,53,162,-1,-1,-1,-1,"['53', '162']",2,0.7145398298530549,6486,12930,9239,13
6487,6487,6485,3,6,109 162,109,162,-1,-1,-1,-1,"['109', '162']",2,0.8496519721577727,6487,12930,10986,13
6488,6488,6485,3,6,27 162,27,162,-1,-1,-1,-1,"['27', '162']",2,0.8016701461377871,6488,12933,10368,13
6489,6489,6489,3,6,8,8,-1,-1,-1,-1,-1,['8'],1,0.6758523667659715,6489,12084,8167,19
6490,6490,6489,1,6,96,96,-1,-1,-1,-1,-1,['96'],1,0.5442357030538774,6490,12083,6576,1
6491,6491,6489,0,6,73,73,-1,-1,-1,-1,-1,['73'],1,0.8276775368316504,6491,12082,10000,14
6492,6492,6489,3,6,27,27,-1,-1,-1,-1,-1,['27'],1,0.61414977244518,6492,12085,7422,17
6493,6493,6493,1,6,177,177,-1,-1,-1,-1,-1,['177'],1,0.8903213514543377,6493,15746,14019,6
6494,6494,6493,2,6,73,73,-1,-1,-1,-1,-1,['73'],1,0.5937797524595366,6494,15755,9355,1
6495,6495,6493,0,6,1,1,-1,-1,-1,-1,-1,['1'],1,0.3847911641487876,6495,15754,6062,17
6496,6496,6493,0,6,27,27,-1,-1,-1,-1,-1,['27'],1,0.7328636709824828,6496,15756,11547,19
6497,6497,6497,3,6,7,7,-1,-1,-1,-1,-1,['7'],1,0.5462920779549482,6497,19755,10792,17
6498,6498,6497,3,6,27,27,-1,-1,-1,-1,-1,['27'],1,0.8706477732793523,6498,19760,17204,19
6499,6499,6497,0,6,96,96,-1,-1,-1,-1,-1,['96'],1,0.45732941891071066,6499,19756,9035,7
6500,6500,6497,3,6,53,53,-1,-1,-1,-1,-1,['53'],1,0.5811446789130105,6500,19761,11484,1
6501,6501,6501,1,6,27,27,-1,-1,-1,-1,-1,['27'],1,0.8615316117542298,6501,4492,3870,19
6502,6502,6501,0,6,173,173,-1,-1,-1,-1,-1,['173'],1,0.8399376669634907,6502,4492,3773,6
6503,6503,6501,2,6,53,53,-1,-1,-1,-1,-1,['53'],1,0.523820124666073,6503,4492,2353,17
6504,6504,6501,0,6,8,8,-1,-1,-1,-1,-1,['8'],1,0.818566340160285,6504,4492,3677,19
6505,6505,6505,2,6,27,27,-1,-1,-1,-1,-1,['27'],1,0.6307940346634422,6505,4962,3130,17
6506,6506,6505,1,6,73,73,-1,-1,-1,-1,-1,['73'],1,0.5561152528712472,6506,4963,2760,1
6507,6507,6505,2,6,147,147,-1,-1,-1,-1,-1,['147'],1,0.6789600967351874,6507,4962,3369,6
6508,6508,6505,1,6,109,109,-1,-1,-1,-1,-1,['109'],1,0.7019947612331251,6508,4963,3484,1
6509,6509,6509,3,6,27,27,-1,-1,-1,-1,-1,['27'],1,0.6749733759318424,6509,4695,3169,19
6510,6510,6509,1,6,1,1,-1,-1,-1,-1,-1,['1'],1,0.4206602768903088,6510,4695,1975,17
6511,6511,6509,2,6,53,53,-1,-1,-1,-1,-1,['53'],1,0.6756123535676252,6511,4695,3172,1
6512,6512,6509,0,6,54,54,-1,-1,-1,-1,-1,['54'],1,0.9209797657082002,6512,4695,4324,14
6513,6513,6513,0,6,27,27,-1,-1,-1,-1,-1,['27'],1,0.3439966763606149,6513,4814,1656,17
6514,6514,6513,2,6,109,109,-1,-1,-1,-1,-1,['109'],1,0.7850020772746157,6514,4814,3779,14
6515,6515,6513,0,6,53,53,-1,-1,-1,-1,-1,['53'],1,0.6109264644786041,6515,4814,2941,1
6516,6516,6513,0,6,116,116,-1,-1,-1,-1,-1,['116'],1,0.8734939759036144,6516,4814,4205,14
6517,6517,6517,3,6,27,27,-1,-1,-1,-1,-1,['27'],1,0.8553038105046344,6517,5826,4983,19
6518,6518,6517,0,6,96,96,-1,-1,-1,-1,-1,['96'],1,0.8159972536903536,6518,5826,4754,14
6519,6519,6517,2,6,96,96,-1,-1,-1,-1,-1,['96'],1,0.2842430484037075,6519,5826,1656,7
6520,6520,6517,1,6,180,180,-1,-1,-1,-1,-1,['180'],1,0.8340199107449365,6520,5826,4859,6
6521,6521,6521,1,6,53,53,-1,-1,-1,-1,-1,['53'],1,0.5727244772447725,6521,6504,3725,1
6522,6522,6521,3,6,27,27,-1,-1,-1,-1,-1,['27'],1,0.8010455104551045,6522,6504,5210,19
6523,6523,6521,1,6,115,115,-1,-1,-1,-1,-1,['115'],1,0.8323850530524374,6523,6503,5413,14
6524,6524,6521,0,6,1,1,-1,-1,-1,-1,-1,['1'],1,0.6918819188191881,6524,6504,4500,19
6525,6525,6525,0,6,45,45,-1,-1,-1,-1,-1,['45'],1,0.9001038421599169,6525,4815,4334,14
6526,6526,6525,0,6,27,27,-1,-1,-1,-1,-1,['27'],1,0.5599169262720665,6526,4815,2696,17
6527,6527,6525,1,6,73,73,-1,-1,-1,-1,-1,['73'],1,0.4373831775700935,6527,4815,2106,7
6528,6528,6525,3,6,73,73,-1,-1,-1,-1,-1,['73'],1,0.36386292834890965,6528,4815,1752,7
6529,6529,6529,2,6,8,8,-1,-1,-1,-1,-1,['8'],1,0.6408309455587392,6529,6980,4473,19
6530,6530,6529,3,6,27,27,-1,-1,-1,-1,-1,['27'],1,0.824785100286533,6530,6980,5757,19
6531,6531,6529,1,6,89,89,-1,-1,-1,-1,-1,['89'],1,0.1700573065902579,6531,6980,1187,7
6532,6532,6529,0,6,73,73,-1,-1,-1,-1,-1,['73'],1,0.9246418338108883,6532,6980,6454,14
6533,6533,6533,0,6,47,47,-1,-1,-1,-1,-1,['47'],1,0.7879222108495394,6533,4885,3849,19
6534,6534,6533,1,6,27,27,-1,-1,-1,-1,-1,['27'],1,0.5967246673490276,6534,4885,2915,17
6535,6535,6533,2,6,1,1,-1,-1,-1,-1,-1,['1'],1,0.5934493346980553,6535,4885,2899,17
6536,6536,6533,0,6,179,179,-1,-1,-1,-1,-1,['179'],1,0.9150460593654043,6536,4885,4470,6
6537,6537,6537,2,6,8,8,-1,-1,-1,-1,-1,['8'],1,0.7637339942172656,6537,4842,3698,19
6538,6538,6537,2,6,27,27,-1,-1,-1,-1,-1,['27'],1,0.7001239157372986,6538,4842,3390,19
6539,6539,6537,0,6,55,55,-1,-1,-1,-1,-1,['55'],1,0.6592317224287485,6539,4842,3192,1
6540,6540,6537,1,6,73,73,-1,-1,-1,-1,-1,['73'],1,0.8075175547294506,6540,4842,3910,14
6541,6541,6541,3,6,7,7,-1,-1,-1,-1,-1,['7'],1,0.7140571885622875,6541,5001,3571,19
6542,6542,6541,3,6,4,4,-1,-1,-1,-1,-1,['4'],1,0.9458108378324335,6542,5001,4730,19
6543,6543,6541,0,6,27,27,-1,-1,-1,-1,-1,['27'],1,0.9464321407155707,6543,5003,4735,19
6544,6544,6541,1,6,53,53,-1,-1,-1,-1,-1,['53'],1,0.5543782487005198,6544,5002,2773,1
6545,6545,6545,0,6,116,116,-1,-1,-1,-1,-1,['116'],1,0.8922670191672174,6545,4539,4050,14
6546,6546,6545,1,6,1,1,-1,-1,-1,-1,-1,['1'],1,0.6981714033928178,6546,4539,3169,19
6547,6547,6545,1,6,27,27,-1,-1,-1,-1,-1,['27'],1,0.36858338841154437,6547,4539,1673,17
6548,6548,6545,2,6,96,96,-1,-1,-1,-1,-1,['96'],1,0.8475435117867371,6548,4539,3847,14
6549,6549,6549,3,6,179,179,-1,-1,-1,-1,-1,['179'],1,0.7039689034369886,6549,4888,3441,6
6550,6550,6549,3,6,116,116,-1,-1,-1,-1,-1,['116'],1,0.6836505013300593,6550,4887,3341,6
6551,6551,6549,0,6,27,27,-1,-1,-1,-1,-1,['27'],1,0.8315595579205894,6551,4886,4063,19
6552,6552,6549,3,6,1,1,-1,-1,-1,-1,-1,['1'],1,0.7161277118297176,6552,4886,3499,19
6553,6553,6553,0,6,173,173,-1,-1,-1,-1,-1,['173'],1,0.8535433070866142,6553,4445,3794,6
6554,6554,6553,1,6,179,179,-1,-1,-1,-1,-1,['179'],1,0.5984251968503937,6554,4445,2660,6
6555,6555,6553,0,6,27,27,-1,-1,-1,-1,-1,['27'],1,0.9439820022497187,6555,4445,4196,19
6556,6556,6553,0,6,73,73,-1,-1,-1,-1,-1,['73'],1,0.8440944881889764,6556,4445,3752,14
6557,6557,6557,0,6,53,53,-1,-1,-1,-1,-1,['53'],1,0.5821556633621598,6557,4741,2760,1
6558,6558,6557,3,6,8,8,-1,-1,-1,-1,-1,['8'],1,0.8662729381986922,6558,4741,4107,19
6559,6559,6557,0,6,27,27,-1,-1,-1,-1,-1,['27'],1,0.8707023834634043,6559,4741,4128,19
6560,6560,6557,1,6,173,173,-1,-1,-1,-1,-1,['173'],1,0.5695001054629825,6560,4741,2700,6
6561,6561,6561,2,6,64,64,-1,-1,-1,-1,-1,['64'],1,0.801792880596237,6561,19187,15384,14
6562,6562,6561,1,6,73,73,-1,-1,-1,-1,-1,['73'],1,0.47749296655204754,6562,19194,9165,7
6563,6563,6561,1,6,27,27,-1,-1,-1,-1,-1,['27'],1,0.7388359126673961,6563,19191,14179,19
6564,6564,6561,0,6,96,96,-1,-1,-1,-1,-1,['96'],1,0.7495570609692548,6564,19190,14384,14
6565,6565,6565,0,6,96 162,96,162,-1,-1,-1,-1,"['96', '162']",2,0.8829596114179253,6565,15029,13270,13
6566,6566,6565,3,6,91 162,91,162,-1,-1,-1,-1,"['91', '162']",2,0.5358972652871116,6566,15029,8054,13
6567,6567,6565,0,6,53 162,53,162,-1,-1,-1,-1,"['53', '162']",2,0.5500864706664893,6567,15034,8270,13
6568,6568,6565,1,6,27 162,27,162,-1,-1,-1,-1,"['27', '162']",2,0.6029128150561948,6568,15037,9066,13
6569,6569,6569,1,6,8,8,-1,-1,-1,-1,-1,['8'],1,0.8948233360723089,6569,17038,15246,19
6570,6570,6569,3,6,79,79,-1,-1,-1,-1,-1,['79'],1,0.5127979335446754,6570,17034,8735,1
6571,6571,6569,0,6,73,73,-1,-1,-1,-1,-1,['73'],1,0.4275149665453692,6571,17038,7284,7
6572,6572,6569,0,6,27,27,-1,-1,-1,-1,-1,['27'],1,0.7464937503667625,6572,17041,12721,19
6573,6573,6573,1,6,147 162,147,162,-1,-1,-1,-1,"['147', '162']",2,0.8120735169597051,6573,20077,16304,13
6574,6574,6573,1,6,179 162,179,162,-1,-1,-1,-1,"['179', '162']",2,0.567963341136624,6574,20077,11403,13
6575,6575,6573,0,6,109 162,109,162,-1,-1,-1,-1,"['109', '162']",2,0.297216551312055,6575,20083,5969,13
6576,6576,6573,2,6,27 162,27,162,-1,-1,-1,-1,"['27', '162']",2,0.7613455414012739,6576,20096,15300,13
6577,6577,6577,2,6,96,96,-1,-1,-1,-1,-1,['96'],1,0.7565350877192982,6577,22800,17249,14
6578,6578,6577,3,6,1,1,-1,-1,-1,-1,-1,['1'],1,0.29495835160017536,6578,22810,6728,17
6579,6579,6577,1,6,168,168,-1,-1,-1,-1,-1,['168'],1,0.8290553288578825,6579,22791,18895,6
6580,6580,6577,0,6,27,27,-1,-1,-1,-1,-1,['27'],1,0.7971770481742866,6580,22813,18186,19
6581,6581,6581,0,6,53,53,-1,-1,-1,-1,-1,['53'],1,0.6466917977382035,6581,15386,9950,1
6582,6582,6581,1,6,53,53,-1,-1,-1,-1,-1,['53'],1,0.49931751706207345,6582,15385,7682,17
6583,6583,6581,2,6,27,27,-1,-1,-1,-1,-1,['27'],1,0.9089727762978363,6583,15391,13990,19
6584,6584,6581,3,6,89,89,-1,-1,-1,-1,-1,['89'],1,0.7765646324819653,6584,15387,11949,14
6585,6585,6585,2,6,60 162,60,162,-1,-1,-1,-1,"['60', '162']",2,0.7056166300219868,6585,25015,17651,13
6586,6586,6585,0,6,8 162,8,162,-1,-1,-1,-1,"['8', '162']",2,0.5062749800159873,6586,25020,12667,13
6587,6587,6585,3,6,27 162,27,162,-1,-1,-1,-1,"['27', '162']",2,0.4109162104926679,6587,25027,10284,13
6588,6588,6585,1,6,89 162,89,162,-1,-1,-1,-1,"['89', '162']",2,0.863567316917173,6588,25016,21603,13
6589,6589,6589,3,6,73,73,-1,-1,-1,-1,-1,['73'],1,0.6938184952592046,6589,16242,11269,1
6590,6590,6589,0,6,27,27,-1,-1,-1,-1,-1,['27'],1,0.8874392270293556,6590,16249,14420,19
6591,6591,6589,0,6,55,55,-1,-1,-1,-1,-1,['55'],1,0.8937126670361476,6591,16239,14513,14
6592,6592,6589,2,6,177,177,-1,-1,-1,-1,-1,['177'],1,0.7419474040771078,6592,16237,12047,6
6593,6593,6593,3,6,159,159,-1,-1,-1,-1,-1,['159'],1,0.6049910680452553,6593,18473,11176,6
6594,6594,6593,0,6,53,53,-1,-1,-1,-1,-1,['53'],1,0.9159495589110787,6594,18477,16924,14
6595,6595,6593,1,6,27,27,-1,-1,-1,-1,-1,['27'],1,0.7281579659183122,6595,18485,13460,19
6596,6596,6593,1,6,128,128,-1,-1,-1,-1,-1,['128'],1,0.6735400768523029,6596,18477,12445,6
6597,6597,6597,3,6,73 162,73,162,-1,-1,-1,-1,"['73', '162']",2,0.30014803849000743,6597,16212,4866,13
6598,6598,6597,3,6,53 162,53,162,-1,-1,-1,-1,"['53', '162']",2,0.8441470334279018,6598,16214,13687,13
6599,6599,6597,3,6,27 162,27,162,-1,-1,-1,-1,"['27', '162']",2,0.9074256815098063,6599,16214,14713,13
6600,6600,6597,2,6,147 162,147,162,-1,-1,-1,-1,"['147', '162']",2,0.8216972986308129,6600,16214,13323,13
6601,6601,6601,2,6,109 162,109,162,-1,-1,-1,-1,"['109', '162']",2,0.9016559404150698,6601,13829,12469,13
6602,6602,6601,1,6,8 162,8,162,-1,-1,-1,-1,"['8', '162']",2,0.4992045125831646,6602,13828,6903,13
6603,6603,6601,0,6,27 162,27,162,-1,-1,-1,-1,"['27', '162']",2,0.7570478531155125,6603,13834,10473,13
6604,6604,6601,2,6,73 162,73,162,-1,-1,-1,-1,"['73', '162']",2,0.746675339693553,6604,13836,10331,13
6605,6605,6605,2,6,73 162,73,162,-1,-1,-1,-1,"['73', '162']",2,0.822804002830284,6605,9893,8140,13
6606,6606,6605,0,6,53 162,53,162,-1,-1,-1,-1,"['53', '162']",2,0.9021332524517238,6606,9891,8923,13
